"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US06","California","39356104","*****",
"1400000US06097152205","Census Tract 1522.05; Sonoma County; California","2168","461",
"1400000US06097152300","Census Tract 1523; Sonoma County; California","4104","470",
"1400000US06097152401","Census Tract 1524.01; Sonoma County; California","4417","773",
"1400000US06097152402","Census Tract 1524.02; Sonoma County; California","2850","474",
"1400000US06097152501","Census Tract 1525.01; Sonoma County; California","4047","469",
"1400000US06097152502","Census Tract 1525.02; Sonoma County; California","3945","667",
"1400000US06097152601","Census Tract 1526.01; Sonoma County; California","6688","771",
"1400000US06097152602","Census Tract 1526.02; Sonoma County; California","1082","192",
"1400000US06097152701","Census Tract 1527.01; Sonoma County; California","4387","730",
"1400000US06097152702","Census Tract 1527.02; Sonoma County; California","4401","737",
"1400000US06097152801","Census Tract 1528.01; Sonoma County; California","3965","732",
"1400000US06097152803","Census Tract 1528.03; Sonoma County; California","4785","679",
"1400000US06097152804","Census Tract 1528.04; Sonoma County; California","3118","748",
"1400000US06097152903","Census Tract 1529.03; Sonoma County; California","4967","717",
"1400000US06097152904","Census Tract 1529.04; Sonoma County; California","5594","723",
"1400000US06097152905","Census Tract 1529.05; Sonoma County; California","4138","450",
"1400000US06097152906","Census Tract 1529.06; Sonoma County; California","6235","1196",
"1400000US06097153001","Census Tract 1530.01; Sonoma County; California","7215","893",
"1400000US06097153002","Census Tract 1530.02; Sonoma County; California","7218","989",
"1400000US06097153003","Census Tract 1530.03; Sonoma County; California","5449","705",
"1400000US06097153005","Census Tract 1530.05; Sonoma County; California","6471","854",
"1400000US06097153006","Census Tract 1530.06; Sonoma County; California","7652","913",
"1400000US06097153102","Census Tract 1531.02; Sonoma County; California","6000","641",
"1400000US06097153103","Census Tract 1531.03; Sonoma County; California","4834","612",
"1400000US06097153104","Census Tract 1531.04; Sonoma County; California","3888","542",
"1400000US06097153201","Census Tract 1532.01; Sonoma County; California","4195","616",
"1400000US06097153202","Census Tract 1532.02; Sonoma County; California","3299","748",
"1400000US06097153301","Census Tract 1533.01; Sonoma County; California","6584","861",
"1400000US06097153302","Census Tract 1533.02; Sonoma County; California","5594","813",
"1400000US06097153403","Census Tract 1534.03; Sonoma County; California","3689","431",
"1400000US06097153404","Census Tract 1534.04; Sonoma County; California","3557","294",
"1400000US06097153405","Census Tract 1534.05; Sonoma County; California","3704","957",
"1400000US06097153406","Census Tract 1534.06; Sonoma County; California","2388","432",
"1400000US06097153501","Census Tract 1535.01; Sonoma County; California","4410","549",
"1400000US06097153502","Census Tract 1535.02; Sonoma County; California","3804","411",
"1400000US06097153601","Census Tract 1536.01; Sonoma County; California","1720","301",
"1400000US06097153602","Census Tract 1536.02; Sonoma County; California","3824","550",
"1400000US06097153705","Census Tract 1537.05; Sonoma County; California","3424","555",
"1400000US06097153707","Census Tract 1537.07; Sonoma County; California","1558","195",
"1400000US06097153708","Census Tract 1537.08; Sonoma County; California","1521","278",
"1400000US06097153709","Census Tract 1537.09; Sonoma County; California","1576","366",
"1400000US06097153710","Census Tract 1537.10; Sonoma County; California","2400","346",
"1400000US06097153711","Census Tract 1537.11; Sonoma County; California","2819","782",
"1400000US06097153712","Census Tract 1537.12; Sonoma County; California","2019","453",
"1400000US06097153804","Census Tract 1538.04; Sonoma County; California","3662","575",
"1400000US06097153806","Census Tract 1538.06; Sonoma County; California","2608","331",
"1400000US06097153807","Census Tract 1538.07; Sonoma County; California","3919","452",
"1400000US06097153808","Census Tract 1538.08; Sonoma County; California","3572","421",
"1400000US06097153809","Census Tract 1538.09; Sonoma County; California","4819","592",
"1400000US06097153810","Census Tract 1538.10; Sonoma County; California","3911","435",
"1400000US06097153811","Census Tract 1538.11; Sonoma County; California","5487","684",
"1400000US06097153902","Census Tract 1539.02; Sonoma County; California","4486","568",
"1400000US06097153903","Census Tract 1539.03; Sonoma County; California","3933","436",
"1400000US06097153904","Census Tract 1539.04; Sonoma County; California","1776","314",
"1400000US06097153905","Census Tract 1539.05; Sonoma County; California","3410","683",
"1400000US06097154000","Census Tract 1540; Sonoma County; California","2294","350",
"1400000US06097154100","Census Tract 1541; Sonoma County; California","3717","409",
"1400000US06097154201","Census Tract 1542.01; Sonoma County; California","3656","495",
"1400000US06097154202","Census Tract 1542.02; Sonoma County; California","6544","531",
"1400000US06097154304","Census Tract 1543.04; Sonoma County; California","2010","329",
"1400000US06097154305","Census Tract 1543.05; Sonoma County; California","2173","687",
"1400000US06097154306","Census Tract 1543.06; Sonoma County; California","1633","352",
"1400000US06097154307","Census Tract 1543.07; Sonoma County; California","783","131",
"1400000US06097154308","Census Tract 1543.08; Sonoma County; California","935","210",
"1400000US06097990100","Census Tract 9901; Sonoma County; California","0","13",
"1400000US06099000101","Census Tract 1.01; Stanislaus County; California","5791","679",
"1400000US06099000102","Census Tract 1.02; Stanislaus County; California","3403","400",
"1400000US06099000201","Census Tract 2.01; Stanislaus County; California","6513","799",
"1400000US06099000202","Census Tract 2.02; Stanislaus County; California","7378","787",
"1400000US06099000204","Census Tract 2.04; Stanislaus County; California","5283","572",
"1400000US06099000205","Census Tract 2.05; Stanislaus County; California","4340","612",
"1400000US06099000301","Census Tract 3.01; Stanislaus County; California","1918","284",
"1400000US06099000302","Census Tract 3.02; Stanislaus County; California","2466","256",
"1400000US06099000303","Census Tract 3.03; Stanislaus County; California","5880","633",
"1400000US06099000304","Census Tract 3.04; Stanislaus County; California","5676","642",
"1400000US06099000403","Census Tract 4.03; Stanislaus County; California","4898","847",
"1400000US06099000404","Census Tract 4.04; Stanislaus County; California","6132","781",
"1400000US06099000405","Census Tract 4.05; Stanislaus County; California","2634","438",
"1400000US06099000406","Census Tract 4.06; Stanislaus County; California","5614","578",
"1400000US06099000407","Census Tract 4.07; Stanislaus County; California","3794","868",
"1400000US06099000501","Census Tract 5.01; Stanislaus County; California","7240","813",
"1400000US06099000503","Census Tract 5.03; Stanislaus County; California","4586","441",
"1400000US06099000505","Census Tract 5.05; Stanislaus County; California","5576","893",
"1400000US06099000506","Census Tract 5.06; Stanislaus County; California","4492","586",
"1400000US06099000511","Census Tract 5.11; Stanislaus County; California","5849","1147",
"1400000US06099000512","Census Tract 5.12; Stanislaus County; California","3407","677",
"1400000US06099000513","Census Tract 5.13; Stanislaus County; California","4150","411",
"1400000US06099000514","Census Tract 5.14; Stanislaus County; California","5169","1450",
"1400000US06099000601","Census Tract 6.01; Stanislaus County; California","4522","599",
"1400000US06099000602","Census Tract 6.02; Stanislaus County; California","3090","492",
"1400000US06099000801","Census Tract 8.01; Stanislaus County; California","6726","1015",
"1400000US06099000803","Census Tract 8.03; Stanislaus County; California","5113","1128",
"1400000US06099000805","Census Tract 8.05; Stanislaus County; California","6270","615",
"1400000US06099000806","Census Tract 8.06; Stanislaus County; California","4406","628",
"1400000US06099000807","Census Tract 8.07; Stanislaus County; California","3745","390",
"1400000US06099000905","Census Tract 9.05; Stanislaus County; California","6823","1274",
"1400000US06099000906","Census Tract 9.06; Stanislaus County; California","6756","1131",
"1400000US06099000907","Census Tract 9.07; Stanislaus County; California","3838","671",
"1400000US06099000908","Census Tract 9.08; Stanislaus County; California","5539","656",
"1400000US06099000909","Census Tract 9.09; Stanislaus County; California","4618","448",
"1400000US06099000910","Census Tract 9.10; Stanislaus County; California","7380","766",
"1400000US06099000911","Census Tract 9.11; Stanislaus County; California","5101","468",
"1400000US06099000913","Census Tract 9.13; Stanislaus County; California","6648","827",
"1400000US06099000914","Census Tract 9.14; Stanislaus County; California","5305","502",
"1400000US06099000915","Census Tract 9.15; Stanislaus County; California","4112","483",
"1400000US06099001001","Census Tract 10.01; Stanislaus County; California","6219","969",
"1400000US06099001002","Census Tract 10.02; Stanislaus County; California","3305","549",
"1400000US06099001100","Census Tract 11; Stanislaus County; California","4728","625",
"1400000US06099001200","Census Tract 12; Stanislaus County; California","3837","390",
"1400000US06099001300","Census Tract 13; Stanislaus County; California","6094","590",
"1400000US06099001400","Census Tract 14; Stanislaus County; California","7653","892",
"1400000US06099001500","Census Tract 15; Stanislaus County; California","7079","1149",
"1400000US06099001601","Census Tract 16.01; Stanislaus County; California","4678","570",
"1400000US06099001603","Census Tract 16.03; Stanislaus County; California","6157","1075",
"1400000US06099001604","Census Tract 16.04; Stanislaus County; California","3656","727",
"1400000US06099001700","Census Tract 17; Stanislaus County; California","2868","522",
"1400000US06099001800","Census Tract 18; Stanislaus County; California","2308","330",
"1400000US06099001900","Census Tract 19; Stanislaus County; California","4804","969",
"1400000US06099002002","Census Tract 20.02; Stanislaus County; California","4385","568",
"1400000US06099002004","Census Tract 20.04; Stanislaus County; California","6781","874",
